subscribed,age,job,marital,education,default,housing,loan,contact_method,month,num_camp_contacts,days_since_last_contact,num_prev_contacts,prev_outcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,duration,day_of_week
0,32,admin.,single,university.degree,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1,233,fri
0,31,admin.,single,university.degree,0,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1,191,tue
0,29,admin.,single,basic.9y,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,198,wed
0,58,blue-collar,married,basic.4y,N,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.86,5191,148,thu
0,56,technician,married,basic.4y,N,N,N,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,272,tue
0,23,blue-collar,single,professional.course,0,1,0,1,5,3,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,136,fri
1,50,technician,married,professional.course,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.864,5191,855,fri
1,29,admin.,married,university.degree,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,565,mon
0,31,admin.,single,university.degree,0,1,1,1,8,3,0,0,0,1.4,93.444,-36.1,4.962,5228.1,140,thu
0,48,housemaid,married,basic.4y,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,248,mon
0,27,blue-collar,single,N/A,0,N,N,1,7,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1,81,tue
0,24,technician,divorced,professional.course,0,0,0,1,4,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,332,fri
0,35,technician,married,high.school,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.858,5191,208,wed
0,42,technician,married,university.degree,N,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1,228,tue
0,37,admin.,married,high.school,0,0,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,14,mon
0,33,admin.,married,university.degree,0,1,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1,118,tue
0,58,management,married,university.degree,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,164,mon
0,54,retired,married,basic.9y,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,148,thu
0,54,technician,married,professional.course,0,1,0,1,11,2,0,0,0,-0.1,93.2,-42,4.153,5195.8,149,tue
0,39,technician,single,professional.course,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,71,mon
0,48,admin.,married,basic.9y,N,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.86,5191,517,thu
0,34,blue-collar,divorced,basic.4y,0,0,0,1,4,5,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,204,fri
0,28,blue-collar,single,basic.9y,N,0,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,77,wed
0,30,admin.,single,high.school,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,72,fri
0,59,retired,married,professional.course,0,1,0,2,6,8,0,0,0,1.4,94.465,-41.8,4.864,5228.1,77,tue
0,29,admin.,single,high.school,N,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1,139,fri
0,25,admin.,married,high.school,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,498,fri
0,47,admin.,divorced,high.school,0,1,0,1,9,1,0,1,2,-3.4,92.379,-29.8,0.755,5017.5,159,tue
0,32,admin.,married,university.degree,0,0,1,1,8,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1,301,tue
0,30,blue-collar,married,basic.6y,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1,338,tue
0,24,technician,single,university.degree,0,0,0,1,10,1,0,0,0,-3.4,92.431,-26.9,0.724,5017.5,197,wed
0,58,entrepreneur,married,high.school,0,0,0,1,9,1,0,2,2,-1.1,94.199,-37.5,0.882,4963.6,145,mon
0,44,management,married,university.degree,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.859,5191,158,wed
0,36,admin.,married,university.degree,0,1,1,1,9,2,0,0,0,-3.4,92.379,-29.8,0.819,5017.5,28,tue
0,33,self-employed,divorced,basic.9y,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,355,tue
0,31,blue-collar,single,high.school,0,0,0,1,7,6,0,0,0,1.4,93.918,-42.7,4.96,5228.1,42,mon
1,38,admin.,single,university.degree,N,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1,992,tue
0,35,management,married,university.degree,0,1,0,1,8,4,0,0,0,1.4,93.444,-36.1,4.962,5228.1,108,thu
0,29,blue-collar,married,basic.9y,0,0,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.313,5099.1,202,fri
0,58,management,married,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1,260,mon
0,43,blue-collar,married,basic.4y,0,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,269,tue
0,55,self-employed,married,basic.4y,N,N,N,1,8,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,169,thu
0,53,management,married,university.degree,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,186,tue
0,38,entrepreneur,married,basic.9y,0,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.957,5228.1,215,fri
0,36,technician,single,professional.course,0,0,0,1,7,4,0,0,0,1.4,93.918,-42.7,4.958,5228.1,54,thu
0,56,retired,married,professional.course,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,139,tue
0,32,admin.,married,university.degree,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.86,5191,99,thu
0,48,blue-collar,married,basic.9y,0,1,0,2,8,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,67,fri
0,31,technician,married,university.degree,0,0,0,2,11,4,0,0,0,-3.4,92.649,-30.1,0.714,5017.5,57,mon
0,50,self-employed,married,basic.4y,N,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.97,5228.1,311,mon
0,38,services,married,high.school,N,1,0,2,6,7,0,0,0,1.4,94.465,-41.8,4.865,5228.1,25,mon
0,34,admin.,single,university.degree,N,0,0,2,6,16,0,0,0,1.4,94.465,-41.8,4.866,5228.1,17,thu
0,41,blue-collar,married,basic.4y,0,1,0,1,5,1,0,2,2,-1.8,92.893,-46.2,1.344,5099.1,234,tue
0,51,management,married,university.degree,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,386,thu
1,26,admin.,single,high.school,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.859,5191,619,fri
1,34,admin.,single,university.degree,0,0,0,1,9,3,3,2,1,-3.4,92.379,-29.8,0.773,5017.5,260,fri
0,41,technician,married,university.degree,N,1,1,1,4,1,0,0,0,-1.8,93.075,-47.1,1.435,5099.1,139,thu
1,41,technician,married,professional.course,0,N,N,1,6,1,4,3,1,-2.9,92.963,-40.8,1.262,5076.2,318,tue
0,26,blue-collar,married,basic.9y,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1,71,wed
1,32,blue-collar,married,basic.6y,N,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1,459,wed
0,49,blue-collar,married,basic.6y,N,0,1,1,5,1,0,0,0,-1.8,92.893,-46.2,1.291,5099.1,354,tue
0,39,technician,married,high.school,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,225,mon
0,38,blue-collar,married,basic.9y,0,N,N,2,6,4,0,0,0,1.4,94.465,-41.8,4.967,5228.1,144,fri
0,52,retired,divorced,professional.course,0,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,867,tue
1,57,self-employed,married,university.degree,0,0,1,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,1441,thu
0,38,housemaid,married,university.degree,0,0,0,2,6,5,0,0,0,1.4,94.465,-41.8,4.961,5228.1,100,mon
0,31,admin.,married,high.school,0,0,0,1,5,2,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,172,thu
0,57,blue-collar,married,basic.4y,N,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,42,fri
0,42,self-employed,married,professional.course,N,N,N,1,5,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,665,fri
0,32,admin.,married,high.school,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,154,wed
0,31,blue-collar,married,basic.9y,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,97,tue
0,32,entrepreneur,married,high.school,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.076,5195.8,356,thu
0,40,management,married,N/A,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1,170,fri
1,58,blue-collar,married,basic.4y,N,1,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.959,5228.1,570,fri
0,44,admin.,married,university.degree,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.958,5228.1,351,thu
0,46,entrepreneur,married,N/A,N,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.967,5228.1,86,fri
0,47,admin.,married,basic.6y,N,1,0,1,4,2,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,399,thu
0,44,management,married,basic.6y,0,1,1,1,3,1,0,0,0,-1.8,92.843,-50,1.757,5099.1,218,thu
0,39,admin.,married,high.school,0,0,0,1,11,1,0,0,0,-0.1,93.2,-42,4.12,5195.8,138,wed
1,38,technician,married,professional.course,0,1,1,1,3,2,0,0,0,-1.8,92.843,-50,1.757,5099.1,63,thu
0,59,blue-collar,married,basic.4y,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,293,mon
0,49,management,divorced,university.degree,0,1,1,1,8,1,0,0,0,-2.9,92.201,-31.4,0.883,5076.2,138,tue
0,51,admin.,married,university.degree,0,0,0,2,6,3,0,0,0,-2.9,92.963,-40.8,1.215,5076.2,295,mon
0,55,unemployed,married,university.degree,0,1,0,1,11,2,0,0,0,-0.1,93.2,-42,4.076,5195.8,303,thu
0,49,technician,divorced,high.school,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1,1171,thu
0,44,admin.,married,basic.4y,N,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1,222,tue
0,29,blue-collar,single,high.school,0,1,1,1,5,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1,146,wed
0,49,blue-collar,married,N/A,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,286,tue
0,49,technician,married,professional.course,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,77,thu
0,45,admin.,divorced,basic.9y,N,0,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,270,thu
0,39,blue-collar,married,basic.9y,0,0,0,2,11,2,0,1,2,-0.1,93.2,-42,4.076,5195.8,281,thu
0,35,blue-collar,married,basic.9y,N,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.858,5191,91,wed
1,55,entrepreneur,single,N/A,N,0,0,2,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,542,wed
0,30,services,single,high.school,0,0,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,111,mon
0,26,management,single,university.degree,N,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,124,wed
0,37,technician,single,professional.course,0,1,0,1,11,1,0,1,2,-0.1,93.2,-42,4.021,5195.8,347,fri
0,29,self-employed,married,basic.6y,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,32,tue
0,54,blue-collar,married,basic.4y,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1,50,mon
0,35,technician,married,university.degree,0,0,0,1,8,3,0,0,0,-2.9,92.201,-31.4,0.869,5076.2,224,fri
0,41,technician,single,professional.course,0,1,0,1,5,2,0,1,2,-1.8,92.893,-46.2,1.291,5099.1,175,tue
0,31,technician,married,professional.course,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.855,5191,258,fri
0,30,admin.,married,university.degree,0,0,0,1,8,7,0,0,0,1.4,93.444,-36.1,4.963,5228.1,514,mon
0,43,technician,married,professional.course,0,1,0,1,11,3,0,1,2,-0.1,93.2,-42,4.153,5195.8,166,tue
0,31,blue-collar,married,professional.course,0,0,0,2,6,8,0,0,0,1.4,94.465,-41.8,4.961,5228.1,70,tue
1,33,admin.,single,university.degree,0,1,0,2,10,3,6,2,1,-3.4,92.431,-26.9,0.74,5017.5,166,thu
0,30,management,divorced,university.degree,0,0,1,2,5,4,0,0,0,1.1,93.994,-36.4,4.857,5191,164,fri
0,47,admin.,single,university.degree,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1,429,thu
0,32,services,married,professional.course,0,1,0,1,5,3,0,1,2,-1.8,92.893,-46.2,1.291,5099.1,146,tue
0,49,management,married,university.degree,N,1,0,2,7,12,0,0,0,1.4,93.918,-42.7,4.962,5228.1,182,mon
0,41,technician,married,high.school,0,1,0,2,6,24,0,0,0,1.4,94.465,-41.8,4.959,5228.1,145,fri
0,60,blue-collar,married,professional.course,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,59,tue
0,42,services,married,high.school,0,1,0,1,4,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,274,mon
1,39,services,married,high.school,0,1,0,1,5,2,6,3,1,-1.8,93.876,-40,0.683,5008.7,328,thu
0,52,admin.,married,N/A,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1,331,thu
0,29,blue-collar,married,basic.6y,0,1,0,1,5,4,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,108,thu
0,40,blue-collar,single,professional.course,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,498,thu
0,30,services,married,high.school,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.864,5191,147,fri
0,38,admin.,married,high.school,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,275,wed
0,37,admin.,married,high.school,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,316,tue
0,60,blue-collar,divorced,basic.4y,N,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.963,5228.1,105,wed
0,26,blue-collar,single,basic.9y,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.96,5228.1,200,mon
0,37,management,married,university.degree,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,288,thu
0,56,services,married,high.school,N,0,1,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,90,fri
0,44,technician,married,high.school,0,1,1,1,8,2,0,0,0,1.4,93.444,-36.1,4.966,5228.1,390,fri
0,46,admin.,married,high.school,0,0,0,1,5,2,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,318,fri
1,59,admin.,married,university.degree,0,0,0,2,10,1,0,0,0,-0.1,93.798,-40.4,4.968,5195.8,85,tue
0,52,services,married,high.school,0,1,0,1,8,5,0,0,0,1.4,93.444,-36.1,4.963,5228.1,607,tue
0,40,technician,divorced,professional.course,0,0,0,1,8,4,0,0,0,1.4,93.444,-36.1,4.965,5228.1,279,tue
0,44,services,married,high.school,0,1,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.959,5228.1,40,fri
0,35,management,married,university.degree,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,121,mon
0,33,technician,married,professional.course,0,0,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.966,5228.1,335,fri
0,38,blue-collar,married,basic.4y,0,1,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,130,thu
1,53,entrepreneur,married,basic.4y,0,1,1,1,4,2,0,0,0,-1.8,93.749,-34.6,0.644,5008.7,398,tue
0,56,unemployed,divorced,high.school,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,267,wed
0,48,blue-collar,married,high.school,0,1,0,1,8,6,0,0,0,1.4,93.444,-36.1,4.964,5228.1,128,wed
0,45,admin.,divorced,high.school,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,800,fri
0,56,admin.,married,university.degree,N,0,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.857,5191,213,fri
1,48,management,married,university.degree,0,1,0,1,10,1,0,1,2,-3.4,92.431,-26.9,0.74,5017.5,294,wed
1,62,admin.,married,high.school,0,0,0,2,3,2,0,0,0,-1.8,92.843,-50,1.52,5099.1,163,mon
1,24,services,single,high.school,0,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.958,5228.1,1150,thu
0,33,admin.,single,high.school,0,0,0,1,10,1,0,0,0,-3.4,92.431,-26.9,0.731,5017.5,87,mon
0,49,technician,divorced,professional.course,0,1,0,1,3,2,0,1,2,-1.8,93.369,-34.8,0.635,5008.7,361,tue
0,54,housemaid,married,professional.course,0,0,0,2,10,2,0,0,0,-3.4,92.431,-26.9,0.739,5017.5,187,mon
0,57,technician,divorced,university.degree,0,0,1,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,187,tue
0,31,admin.,single,high.school,0,0,0,1,11,1,0,0,0,-0.1,93.2,-42,4.021,5195.8,89,fri
0,51,admin.,married,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,147,thu
0,35,admin.,single,basic.4y,N,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,95,mon
1,50,technician,single,university.degree,0,1,0,2,4,1,0,0,0,-1.8,93.749,-34.6,0.644,5008.7,634,fri
0,30,admin.,single,university.degree,0,1,0,1,8,1,0,2,2,-2.9,92.201,-31.4,0.881,5076.2,83,fri
0,30,blue-collar,married,basic.9y,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,245,mon
0,32,blue-collar,married,basic.6y,N,0,0,2,5,3,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,630,wed
0,45,blue-collar,single,high.school,N,1,0,1,5,7,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,8,mon
1,46,admin.,divorced,high.school,0,1,0,1,6,1,0,0,0,-2.9,92.963,-40.8,1.26,5076.2,372,mon
0,48,blue-collar,married,basic.4y,0,0,0,2,6,4,0,0,0,1.4,94.465,-41.8,4.865,5228.1,984,mon
0,31,entrepreneur,single,university.degree,0,0,0,1,11,3,0,0,0,-0.1,93.2,-42,4.076,5195.8,1855,thu
0,40,technician,married,university.degree,0,1,1,1,5,2,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,133,fri
0,56,blue-collar,N/A,basic.4y,0,0,0,1,4,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,422,fri
1,42,technician,married,professional.course,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.264,5099.1,377,mon
0,57,admin.,divorced,university.degree,0,0,0,2,11,1,0,0,0,-0.1,93.2,-42,4.663,5195.8,5,wed
0,47,technician,married,professional.course,N,0,0,2,5,6,0,0,0,1.1,93.994,-36.4,4.859,5191,261,fri
0,36,technician,married,university.degree,0,1,1,1,5,1,0,0,0,-1.8,92.893,-46.2,1.264,5099.1,101,mon
0,53,services,married,high.school,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,429,wed
0,58,self-employed,married,basic.9y,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,83,tue
0,36,blue-collar,married,basic.9y,0,N,N,1,11,1,0,0,0,-0.1,93.2,-42,4.153,5195.8,95,tue
0,35,admin.,single,university.degree,0,1,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,143,thu
0,34,blue-collar,married,basic.9y,N,1,0,2,6,4,0,0,0,1.4,94.465,-41.8,4.961,5228.1,266,thu
1,41,admin.,married,basic.6y,0,0,0,1,4,2,0,1,2,-1.8,93.075,-47.1,1.479,5099.1,1203,fri
0,30,N/A,married,professional.course,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.354,5099.1,399,mon
0,30,technician,single,professional.course,0,1,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,129,wed
0,37,services,single,high.school,0,1,0,2,5,9,0,0,0,1.1,93.994,-36.4,4.856,5191,227,tue
0,53,services,married,basic.9y,0,1,0,2,7,2,0,0,0,1.4,93.918,-42.7,4.955,5228.1,723,tue
0,34,services,N/A,high.school,0,1,1,1,5,2,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,369,tue
0,28,admin.,single,university.degree,0,1,0,1,5,4,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,119,fri
0,29,entrepreneur,single,university.degree,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.958,5228.1,347,wed
0,44,admin.,married,university.degree,0,1,0,1,11,4,0,0,0,-0.1,93.2,-42,4.021,5195.8,358,fri
1,56,retired,married,high.school,0,1,1,1,7,2,0,0,0,-2.9,92.469,-33.6,1.059,5076.2,308,fri
0,31,services,single,high.school,0,0,0,1,7,35,0,0,0,1.4,93.918,-42.7,4.968,5228.1,16,thu
0,40,blue-collar,single,basic.9y,0,1,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.865,5228.1,128,mon
0,47,blue-collar,married,high.school,0,1,1,2,5,6,6,1,1,-1.8,92.893,-46.2,1.313,5099.1,72,fri
0,37,management,single,university.degree,0,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,107,tue
0,57,retired,married,university.degree,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,768,tue
0,37,blue-collar,single,professional.course,0,0,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,94,wed
0,52,self-employed,single,basic.4y,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.86,5191,61,thu
0,34,admin.,single,university.degree,0,0,1,1,8,3,0,0,0,1.4,93.444,-36.1,4.964,5228.1,78,fri
0,43,services,married,high.school,0,0,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,262,tue
0,34,blue-collar,single,N/A,0,0,0,1,3,2,0,0,0,-1.8,93.369,-34.8,0.636,5008.7,98,fri
0,49,admin.,married,university.degree,0,0,0,1,11,1,0,1,2,-0.1,93.2,-42,4.153,5195.8,163,tue
0,25,admin.,single,high.school,0,1,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.962,5228.1,54,wed
0,38,services,married,high.school,0,0,1,1,7,1,0,0,0,1.4,93.918,-42.7,4.968,5228.1,74,thu
0,40,unemployed,divorced,high.school,0,0,1,2,6,1,0,0,0,1.4,94.465,-41.8,4.866,5228.1,257,thu
0,31,technician,single,university.degree,0,0,0,1,11,1,0,1,2,-0.1,93.2,-42,4.153,5195.8,259,tue
0,29,technician,married,professional.course,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,64,tue
0,57,admin.,married,university.degree,0,1,0,1,7,10,0,0,0,1.4,93.918,-42.7,4.962,5228.1,73,thu
0,38,management,married,university.degree,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.313,5099.1,525,fri
0,48,admin.,single,university.degree,0,1,0,1,11,2,0,0,0,-0.1,93.2,-42,4.12,5195.8,210,wed
1,32,admin.,single,university.degree,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,823,wed
0,30,self-employed,married,university.degree,0,1,0,2,9,2,0,0,0,-3.4,92.379,-29.8,0.771,5017.5,103,mon
0,52,retired,divorced,basic.4y,N,1,1,2,6,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1,26,thu
0,34,services,divorced,high.school,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,66,fri
0,60,blue-collar,married,basic.4y,0,1,0,1,11,2,4,1,1,-1.1,94.767,-50.8,1.035,4963.6,347,tue
0,37,technician,married,professional.course,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,96,thu
0,47,technician,divorced,high.school,0,1,0,1,8,5,0,0,0,1.4,93.444,-36.1,4.964,5228.1,56,wed
1,57,admin.,married,N/A,0,1,0,1,12,2,0,0,0,-3,92.713,-33,0.706,5023.5,391,wed
0,28,admin.,married,university.degree,0,1,0,1,8,3,0,1,2,-1.7,94.027,-38.3,0.898,4991.6,226,mon
1,61,admin.,married,university.degree,N,1,0,1,6,2,0,0,0,-2.9,92.963,-40.8,1.26,5076.2,1076,wed
1,33,admin.,married,university.degree,0,1,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,165,tue
0,36,technician,married,professional.course,0,0,0,2,6,9,0,0,0,1.4,94.465,-41.8,4.959,5228.1,183,wed
0,53,services,married,basic.9y,N,1,0,2,6,4,0,0,0,1.4,94.465,-41.8,4.959,5228.1,9,fri
0,36,blue-collar,married,N/A,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.859,5191,837,wed
0,31,self-employed,married,university.degree,0,1,1,2,6,1,0,0,0,1.4,94.465,-41.8,4.865,5228.1,464,mon
0,44,management,divorced,basic.9y,N,1,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.96,5228.1,73,mon
0,37,blue-collar,married,basic.9y,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,271,thu
0,32,technician,single,university.degree,0,1,1,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,93,wed
0,44,blue-collar,married,high.school,N,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,73,mon
0,29,management,single,university.degree,0,1,0,1,5,2,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,468,fri
0,37,management,divorced,N/A,0,0,1,1,11,1,0,1,2,-0.1,93.2,-42,4.191,5195.8,74,mon
0,48,retired,married,basic.4y,N,0,1,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,780,mon
1,33,services,single,university.degree,0,1,0,1,10,2,3,2,1,-1.1,94.601,-49.5,0.977,4963.6,252,mon
0,38,blue-collar,married,basic.6y,N,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1,258,tue
0,41,blue-collar,married,basic.4y,N,0,0,1,4,3,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,197,mon
0,57,housemaid,married,basic.4y,0,1,0,2,7,3,0,0,0,1.4,93.918,-42.7,4.966,5228.1,381,thu
0,35,blue-collar,married,basic.9y,0,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.959,5228.1,15,fri
0,34,blue-collar,married,basic.9y,0,1,0,1,4,1,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,210,fri
0,50,entrepreneur,married,basic.9y,0,1,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.967,5228.1,82,fri
0,49,management,married,university.degree,0,0,0,1,4,1,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,289,thu
0,28,blue-collar,married,basic.9y,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,549,wed
0,53,admin.,single,N/A,N,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1,183,tue
0,52,admin.,married,professional.course,0,1,1,1,7,2,6,1,1,-1.7,94.215,-40.3,0.893,4991.6,139,tue
0,35,admin.,single,professional.course,N,1,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.857,5191,352,tue
0,65,technician,married,professional.course,0,0,0,1,9,1,0,0,0,-1.1,94.199,-37.5,0.879,4963.6,263,thu
